year,state,country,shape,duration,latitude,longtitude
1993,Arizona,us,triangle,900,33.4147222,-111.9086111
1993,Ohio,us,light,7200,40.2986111,-83.0680556
1993,Montana,us,light,1800,45.4297222,-108.5325000
1994,Oklahoma,us,triangle,1200,36.3377778,-96.8036111
1994,New York,us,disk,15,40.7141667,-74.0063889
1994,Massachusetts,us,changing,300,42.1486111,-72.6083333
1994,California,us,triangle,3,34.4208333,-119.6972222
1994,Missouri,us,cigar,600,38.2430556,-93.3816667
1994,Nevada,us,circle,5,36.1750000,-115.1363889
1994,Pennsylvania,us,disk,300,40.4436111,-76.4286111
1995,Iowa,us,other,20,41.6611111,-91.5300000
1995,Oregon,us,other,5,45.4208333,-122.6694444
1995,Oregon,us,other,90,45.4208333,-122.6694444
1995,Kentucky,us,disk,300,38.4783333,-82.6380556
1995,Pennsylvania,us,rectangle,600,40.4619444,-78.2000000
1995,Illinois,us,other,20,41.5733333,-87.7844444
1995,New York,us,triangle,60,40.6836111,-73.5105556
1995,Texas,us,other,5400,30.2669444,-97.7427778
1995,New Hampshire,us,triangle,600,43.1977778,-70.8741667
1996,Texas,us,formation,30,29.7630556,-95.3630556
1996,Ohio,us,triangle,180,39.2275000,-83.2705556
1996,New York,us,oval,300,40.7141667,-74.0063889
1996,California,us,sphere,600,37.3230556,-122.0311111
1996,Arizona,us,sphere,30,32.8338889,-109.7069444
1996,Texas,us,fireball,180,30.1577778,-95.4891667
1997,Minnesota,us,triangle,600,47.4736111,-94.8800000
1997,Texas,us,rectangle,40,32.9125000,-96.6386111
1997,New York,us,other,300,42.4811111,-74.6108333
1997,North Carolina,us,cigar,120,35.2269444,-80.8433333
1997,Wisconsin,us,light,1200,44.5191667,-88.0197222
1997,South Carolina,us,triangle,180,34.6422222,-82.4561111
1997,Massachusetts,us,triangle,60,41.6527778,-70.2833333
1997,Illinois,us,triangle,60,41.1416667,-87.8750000
1997,Oregon,us,light,60,43.4222222,-123.2972222
1997,Virginia,us,other,300,36.6913889,-79.8727778
1997,South Carolina,us,triangle,1200,33.0183333,-80.1758333
1997,Florida,us,light,60,28.0391667,-81.9500000
1998,Utah,us,triangle,120,41.7355556,-111.8336111
1998,Oregon,us,light,5,45.5236111,-122.6750000
1998,Oregon,us,fireball,5,45.2113889,-122.9755556
1998,Washington,us,disk,180,47.0566667,-122.7000000
1998,New Mexico,us,fireball,120,35.2333333,-106.6638889
1998,Colorado,us,light,1800,37.2255556,-107.5975000
1998,California,us,sphere,420,37.7750000,-122.4183333
1998,Illinois,us,disk,1200,42.0372222,-88.2811111
1998,California,us,fireball,4,32.9594444,-117.2644444
1998,California,us,fireball,7,32.8472222,-117.2733333
1998,New Hampshire,us,oval,120,42.9955556,-71.4552778
1998,Iowa,us,triangle,60,40.7419444,-95.0380556
1998,Illinois,us,triangle,900,40.3513889,-90.3244444
1998,Wisconsin,us,other,300,44.7930556,-89.7030556
1999,Texas,us,fireball,30,29.4238889,-98.4933333
1999,Illinois,us,light,60,41.8327778,-87.9288889
1999,Oregon,us,light,25,45.5236111,-122.6750000
1999,Ohio,us,triangle,300,41.3683333,-82.1077778
1999,New York,us,unknown,5,40.7141667,-74.0063889
1999,Oklahoma,us,cigar,120,35.2225000,-97.4391667
1999,Nevada,us,light,15,36.1750000,-115.1363889
1999,Florida,us,unknown,25,25.7738889,-80.1938889
1999,Missouri,us,chevron,15,39.0911111,-94.4152778
2000,Washington,us,formation,540,47.3444444,-122.7619444
2000,Michigan,us,disk,600,41.7991667,-85.4191667
2000,California,us,light,120,36.9613889,-120.0597222
2000,California,us,sphere,180,37.9577778,-121.2897222
2000,Arizona,us,cigar,20,33.3061111,-111.8405556
2000,California,us,unknown,15,37.5202778,-122.2747222
2000,Oregon,us,unknown,3600,44.3000000,-120.8333333
2000,Maryland,us,triangle,300,39.0397222,-77.0555556
2000,Florida,us,other,10,30.1658333,-81.7066667
2000,Colorado,us,light,300,38.8338889,-104.8208333
2000,Missouri,us,light,30,40.3461111,-94.8722222
2000,Tennessee,us,triangle,120,35.6144444,-88.8138889
2000,New York,us,diamond,900,42.9047222,-76.3944444
2001,Washington,us,other,1,47.6063889,-122.3308333
2001,Missouri,us,light,900,39.0997222,-94.5783333
2001,Michigan,us,triangle,300,44.3147222,-84.7647222
2001,Maine,us,oval,10,44.1897222,-70.1408333
2001,New York,us,changing,180,42.8922222,-76.1055556
2001,Washington,us,light,30,48.9466667,-122.4508333
2001,New York,us,flash,2,42.6525000,-73.7566667
2002,Virginia,us,circle,1,36.7161111,-77.0683333
2002,California,us,oval,420,37.8044444,-122.2697222
2002,Washington,us,other,5,48.9202778,-122.3413889
2002,Washington,us,fireball,10,48.1172222,-122.7591667
2002,Washington,us,sphere,3,47.9130556,-122.0969444
2002,Washington,us,circle,330,47.2033333,-122.2391667
2002,Colorado,us,triangle,15,38.2544444,-104.6086111
2002,Washington,us,unknown,1,47.6063889,-122.3308333
2002,Washington,us,teardrop,3,47.6063889,-122.3308333
2002,Washington,us,other,2,47.6063889,-122.3308333
2002,Washington,us,unknown,10,47.3811111,-122.2336111
2002,Washington,us,fireball,5,47.8211111,-122.3138889
2002,Washington,us,light,240,46.8883333,-122.6872222
2002,Wisconsin,us,light,1200,42.6011111,-89.6383333
2002,New York,us,cigar,600,41.9269444,-73.9977778
2002,Maryland,us,cigar,180,39.1730556,-77.2719444
2002,Arizona,us,other,1800,35.0241667,-110.6966667
2002,Idaho,us,teardrop,300,47.9480556,-116.7069444
2002,New Mexico,us,fireball,10,35.1472222,-107.8508333
2002,Washington,us,fireball,5,48.0319444,-122.7569444
2002,Florida,us,other,4,28.5380556,-81.3794444
2002,New York,us,egg,300,40.7141667,-74.0063889
2002,New York,us,light,900,40.7141667,-74.0063889
2002,California,us,other,1200,37.6941667,-122.0852778
2002,Washington,us,unknown,60,47.8108333,-122.3761111
2002,Utah,us,unknown,120,40.5219444,-111.9383333
2002,New York,us,changing,180,40.7141667,-74.0063889
2003,Maine,us,circle,120,43.5008333,-70.4433333
2003,Washington,us,light,2,47.6741667,-122.1202778
2003,California,us,other,600,33.7669444,-118.1883333
2003,Michigan,us,unknown,120,42.6566667,-83.7530556
2003,California,us,unknown,240,32.7152778,-117.1563889
2003,Washington,us,light,10,47.6105556,-122.1994444
2003,Colorado,us,sphere,2,37.9236111,-104.9297222
2003,Oklahoma,us,other,600,36.4469444,-95.7080556
2003,Massachusetts,us,circle,5,42.0666667,-72.8619444
2003,Ohio,us,light,600,39.6005556,-82.9461111
2004,California,us,unknown,720,40.8022222,-124.1625000
2004,Nevada,us,cylinder,2,36.1750000,-115.1363889
2004,New Mexico,us,oval,3600,35.0844444,-106.6505556
2004,Virginia,us,triangle,300,37.5536111,-77.4605556
2004,Arizona,us,unknown,1,32.2216667,-110.9258333
2004,Michigan,us,sphere,14400,43.2500000,-85.1330556
2005,Missouri,us,light,2400,39.1269000,-92.4399000
2005,Illinois,us,circle,3600,41.6027778,-87.7438889
2005,Illinois,us,light,3600,41.6027778,-87.7438889
2005,Illinois,us,diamond,2700,41.6302778,-87.8538889
2005,Illinois,us,circle,1200,41.5733333,-87.7844444
2005,Illinois,us,light,420,41.6302778,-87.8538889
2005,Illinois,us,light,6,41.6302778,-87.8538889
2005,Illinois,us,light,1500,41.6252778,-87.7175000
2005,Illinois,us,changing,600,41.6027778,-87.7438889
2005,Illinois,us,light,600,41.6027778,-87.7438889
2005,Illinois,us,circle,600,41.5733333,-87.7844444
2005,Illinois,us,circle,600,41.5733333,-87.7844444
2005,Illinois,us,formation,1200,41.5733333,-87.7844444
2005,Illinois,us,triangle,1800,41.5733333,-87.7844444
2005,Illinois,us,triangle,900,41.5733333,-87.7844444
2005,Illinois,us,light,1200,41.6027778,-87.7438889
2005,Illinois,us,light,480,41.7205556,-87.7016667
2005,Illinois,us,light,480,41.6688889,-87.7386111
2005,Illinois,us,light,300,41.6611111,-87.7525000
2005,Ohio,us,other,7,41.1338889,-81.4847222
2005,Illinois,us,changing,7,41.8777778,-87.9027778
2005,Illinois,us,triangle,10,41.4225000,-87.9858333
2005,Illinois,us,cylinder,7200,41.6027778,-87.7438889
2005,Illinois,us,light,1800,41.6027778,-87.7438889
2005,Illinois,us,unknown,60,41.6027778,-87.7438889
2005,Illinois,us,light,1200,41.6316667,-87.6813889
2005,Kentucky,us,circle,30,38.5730556,-82.8302778
2005,Florida,us,light,300,25.4683333,-80.4777778
2005,New Mexico,us,disk,600,35.0844444,-106.6505556
2005,Florida,us,sphere,180,26.6155556,-80.0572222
2005,Arizona,us,oval,180,33.4483333,-112.0733333
2005,California,us,formation,1500,34.0522222,-118.2427778
2005,Florida,us,teardrop,60,26.7052778,-80.0366667
2005,Minnesota,us,triangle,1020,45.1888889,-93.5527778
2005,Texas,us,light,900,30.6647222,-97.9222222
2005,California,us,chevron,600,37.3394444,-121.8938889
2005,California,us,unknown,1200,38.2972222,-122.2844444
2005,Ohio,us,unknown,300,39.4733333,-82.7394444
2005,Oklahoma,us,light,2700,35.4675000,-97.5161111
2005,Michigan,us,unknown,1500,45.0700000,-85.2644444
2005,Illinois,us,light,120,41.5733333,-87.7844444
2006,Michigan,us,oval,5,41.9025000,-85.7994444
2006,New Mexico,us,oval,3,35.2333333,-106.6638889
2006,Texas,us,circle,2,32.8138889,-96.9486111
2006,California,us,other,300,34.0094444,-118.1044444
2006,New York,us,rectangle,120,40.7141667,-74.0063889
2006,South Carolina,us,circle,240,32.7938889,-79.8627778
2006,Illinois,us,oval,300,41.6269444,-88.2038889
2006,Missouri,us,cigar,3600,39.1886111,-91.9827778
2006,Iowa,us,unknown,3600,43.0700000,-94.2327778
2006,Washington,us,chevron,60,48.7838889,-117.8105556
2006,Maryland,us,oval,480,39.5786111,-76.6158333
2006,Nevada,us,fireball,600,36.1750000,-115.1363889
2006,Texas,us,other,4,30.2669444,-97.7427778
2006,Washington,us,fireball,2,47.5675000,-121.8875000
2006,Washington,us,fireball,1,45.6666667,-122.5597222
2006,Washington,us,circle,1,46.7313889,-117.1786111
2006,Washington,us,teardrop,12,47.6063889,-122.3308333
2006,New York,us,unknown,37800,42.7675000,-78.7441667
2006,Washington,us,light,20,47.6063889,-122.3308333
2006,California,us,sphere,600,38.7522222,-121.2869444
2006,New Mexico,us,fireball,20,35.6869444,-105.9372222
2006,Arizona,us,fireball,15,35.0241667,-110.6966667
2006,Colorado,us,other,60,37.3791667,-105.0997222
2006,New Mexico,us,changing,2,35.5830556,-105.7694444
2006,New Mexico,us,light,180,32.7700000,-108.2797222
2006,Arizona,us,cylinder,120,35.4194444,-109.4958333
2006,Colorado,us,oval,30,40.0150000,-105.2700000
2006,Colorado,us,light,240,38.4000000,-105.2166667
2006,Colorado,us,circle,30,39.7391667,-104.9841667
2006,Colorado,us,unknown,30,39.2247222,-106.0013889
2006,Colorado,us,fireball,60,39.0216667,-105.7952778
2006,Colorado,us,light,75,39.9161111,-106.7250000
2006,Colorado,us,sphere,10,38.3500000,-104.7222222
2006,New Mexico,us,light,45,35.6869444,-105.9372222
2006,New Mexico,us,formation,150,36.4072222,-105.5725000
2006,Colorado,us,circle,15,38.8966667,-104.9716667
2006,Colorado,us,sphere,6,40.0150000,-105.2700000
2006,Colorado,us,fireball,15,38.7466667,-105.1777778
2006,New Mexico,us,formation,30,36.9033333,-104.4386111
2006,New Mexico,us,formation,60,36.9033333,-104.4386111
2006,Colorado,us,formation,30,39.4369444,-104.9591667
2006,Colorado,us,light,10,39.6375000,-106.0613889
2006,Colorado,us,other,10,39.0916667,-104.8722222
2006,Colorado,us,light,300,38.3500000,-104.7222222
2006,New Mexico,us,light,14,36.7280556,-108.2180556
2006,New Mexico,us,circle,20,33.9177778,-106.8652778
2007,California,us,diamond,120,33.1191667,-117.0855556
2007,California,us,flash,900,34.0522222,-118.2427778
2007,Ohio,us,oval,5,39.7588889,-84.1916667
2007,North Carolina,us,light,1200,35.2269444,-80.8433333
2007,Illinois,us,oval,2,39.1752778,-89.6541667
2007,Ohio,us,sphere,120,40.0680556,-82.5197222
2007,North Carolina,us,triangle,5,34.9236111,-77.7741667
2007,Hawaii,us,light,600,21.3155556,-158.0072222
2007,North Carolina,us,light,10,35.2080556,-82.2386111
2007,Texas,us,unknown,300,31.7380556,-99.9469444
2007,New York,us,other,240,40.7616667,-73.3297222
2007,Florida,us,triangle,120,28.8002778,-81.2733333
2007,California,us,flash,2,37.7022222,-121.9347222
2008,Arkansas,us,triangle,600,35.0886111,-92.4419444
2008,Ohio,us,cylinder,120,41.4747222,-84.5525000
2008,New York,us,disk,5,40.6627778,-73.5519444
2008,West Virginia,us,cylinder,600,38.4191667,-82.4452778
2008,Virginia,us,light,30,37.4136111,-79.1425000
2008,Missouri,us,light,900,36.6080556,-94.4475000
2008,Texas,us,oval,300,32.7833333,-96.8000000
2008,Alabama,us,cigar,300,33.5861111,-86.2861111
2008,Rhode Island,us,circle,600,41.7000000,-71.4166667
2008,Texas,us,egg,300,33.5772222,-96.1780556
2008,California,us,light,1200,33.9175000,-116.7863889
2008,Wyoming,us,unknown,1200,42.8613889,-105.8716667
2008,Washington,us,circle,1800,48.0519444,-122.1758333
2008,Texas,us,other,2,29.3836111,-94.9025000
2008,North Carolina,us,circle,600,35.7211111,-77.9158333
2008,Idaho,us,light,15,43.4666667,-112.0333333
2008,Washington,us,light,120,47.5963889,-120.6602778
2008,Washington,us,light,600,47.4830556,-122.2158333
2008,Alabama,us,light,120,33.8225000,-85.8927778
2008,Washington,us,unknown,4,47.0344444,-122.8219444
2008,Indiana,us,triangle,4,41.3494444,-85.1355556
2008,Texas,us,sphere,600,32.7355556,-97.1077778
2008,California,us,other,20,37.3688889,-122.0352778
2008,Tennessee,us,triangle,3,36.5483333,-82.5619444
2009,Georgia,us,disk,10,33.1730556,-84.9150000
2009,Rhode Island,us,cylinder,600,41.8786111,-71.3830556
2009,Michigan,us,triangle,3600,42.3086111,-83.4822222
2009,Oklahoma,us,light,2,35.2525000,-95.2372222
2009,Tennessee,us,oval,300,35.1494444,-90.0488889
2009,Rhode Island,us,disk,300,41.8238889,-71.4133333
2009,Ohio,us,light,10800,39.0305556,-82.8244444
2009,Mississippi,us,triangle,120,34.5097222,-88.2091667
2009,Florida,us,circle,600,29.0550000,-82.0625000
2009,Connecticut,us,light,20,41.1411111,-73.2641667
2010,Florida,us,other,180,26.4611111,-80.0730556
2010,Florida,us,light,8,28.4319444,-82.6644444
2010,Wisconsin,us,other,180,43.0972222,-89.5041667
2010,Virginia,us,circle,1800,38.2008333,-77.5894444
2010,Texas,us,disk,1,32.3863889,-96.8480556
2010,Texas,us,other,15,32.7833333,-96.8000000
2010,Virginia,us,cigar,300,38.9886111,-78.3588889
2010,North Carolina,us,light,300,35.0525000,-78.8786111
2010,Ohio,us,triangle,600,41.2380556,-81.8419444
2010,Washington,us,oval,300,48.1988889,-122.1238889
2010,California,us,unknown,30,33.8752778,-117.5655556
2010,Georgia,us,light,300,34.8241667,-85.2427778
2011,Texas,us,triangle,10,26.1322222,-97.6308333
2011,Texas,us,unknown,1500,31.7091667,-98.9908333
2011,Mississippi,us,circle,300,32.3413889,-90.3216667
2011,California,us,oval,60,36.3511111,-119.4191667
2011,Missouri,us,unknown,5,38.4858333,-91.8502778
2011,North Carolina,us,triangle,300,34.2255556,-77.9450000
2011,Ohio,us,sphere,900,39.1619444,-84.4569444
2011,Illinois,us,light,90,42.1102778,-88.0341667
2011,California,us,light,300,41.7830556,-123.0591667
2011,California,us,fireball,10,33.1580556,-117.3497222
2011,Missouri,us,fireball,45,39.0997222,-94.5783333
2011,Missouri,us,fireball,60,39.0997222,-94.5783333
2011,Washington,us,light,180,46.8569444,-122.8516667
2011,Mississippi,us,rectangle,10,31.2436111,-90.4530556
2011,Georgia,us,light,3600,33.6675000,-84.0177778
2011,Florida,us,formation,35,25.4683333,-80.4777778
2012,Texas,us,unknown,300,29.5819444,-95.7605556
2012,Colorado,us,light,9,38.8338889,-104.8208333
2012,Arizona,us,light,9,33.6305556,-112.3325000
2012,Florida,us,formation,10,27.3361111,-82.5308333
2012,California,us,light,1800,34.1477778,-119.1941667
2012,Illinois,us,fireball,180,41.8008333,-87.9369444
2012,Oregon,us,light,180,44.0522222,-123.0855556
2012,California,us,fireball,900,34.0922222,-117.4341667
2012,Wisconsin,us,other,900,42.7261111,-87.7827778
2012,Michigan,us,unknown,300,42.7622222,-84.9925000
2012,California,us,light,60,36.9752778,-121.9522222
2012,Minnesota,us,triangle,2700,45.7375000,-94.9522222
2012,Indiana,us,fireball,180,40.8830556,-85.4975000
2012,Michigan,us,triangle,300,42.4805556,-83.4755556
2013,Colorado,us,triangle,5400,38.8338889,-104.8208333
2013,Maryland,us,flash,4,39.5358333,-76.3486111
2013,California,us,circle,30,35.3733333,-119.0177778
2013,Indiana,us,triangle,7200,40.1933333,-85.3863889
2013,Pennsylvania,us,unknown,60,40.4405556,-79.9961111
2013,Pennsylvania,us,unknown,60,40.4405556,-79.9961111
2013,Colorado,us,light,240,40.0150000,-105.2700000
2013,Louisiana,us,unknown,300,29.7955556,-90.8227778
2013,New York,us,sphere,1800,43.2122222,-77.4302778
2013,Florida,us,light,300,26.0583333,-80.3375000
2013,Florida,us,light,3600,27.9472222,-82.4586111
2013,Georgia,us,fireball,1200,34.2072222,-84.1402778
2013,Tennessee,us,circle,90,36.5297222,-83.2175000
2013,Michigan,us,unknown,900,42.6916667,-83.5541667
2013,Iowa,us,triangle,60,42.4927778,-92.3427778
2013,New York,us,fireball,1200,40.8841667,-72.9377778
2013,Wisconsin,us,unknown,600,43.3380556,-89.3802778
1965,Pennsylvania,us,circle,120,40.4405556,-79.9961111
1965,Pennsylvania,us,disk,60,40.4405556,-79.9961111
1971,New York,us,chevron,180,42.6919444,-73.7250000
1973,Alabama,us,disk,900,33.5205556,-86.8025000
1976,Kansas,us,disk,300,38.4038889,-96.1813889
1978,Tennessee,us,triangle,7200,36.0344444,-89.3855556
1978,Arizona,us,circle,7200,33.8480556,-109.1425000
1979,New Jersey,us,rectangle,900,39.7530556,-74.2233333
1982,Mississippi,us,light,20,30.2463889,-89.6111111
1982,Mississippi,us,light,29,30.2463889,-89.6111111
1985,North Carolina,us,disk,300,34.6875000,-77.1194444
1994,New York,us,other,120,42.8141667,-73.9400000
1994,Kentucky,us,chevron,120,36.8297222,-84.8491667
1994,Florida,us,disk,120,27.2436111,-80.8300000
1995,Colorado,us,triangle,10,38.2544444,-104.6086111
1997,California,us,sphere,20,33.6602778,-117.9983333
1997,Louisiana,us,disk,1260,29.9938889,-90.2416667
1997,Illinois,us,light,300,41.8500000,-87.6500000
1997,New Hampshire,us,other,15,43.4441667,-71.6477778
1998,Nebraska,us,egg,11,40.8000000,-96.6666667
1998,Utah,us,light,300,40.6669444,-111.8872222
1998,North Carolina,us,fireball,1800,35.6008333,-82.5541667
1998,North Carolina,us,light,2400,35.6008333,-82.5541667
1999,Montana,us,triangle,60,46.8722222,-113.9930556
1999,Oregon,us,fireball,120,44.6366667,-123.1047222
1999,Oklahoma,us,oval,120,36.8744444,-94.8772222
1999,Pennsylvania,us,fireball,3600,39.9991667,-78.2388889
1999,Arizona,us,cigar,600,33.5091667,-111.8983333
1999,Arizona,us,triangle,600,31.3797222,-110.1177778
1999,Washington,us,triangle,300,48.1172222,-122.7591667
1999,Arizona,us,fireball,600,33.4483333,-112.0733333
1999,Oklahoma,us,other,30,36.1538889,-95.9925000
1999,Minnesota,us,formation,3600,45.9763889,-94.3622222
2000,Texas,us,other,300,32.7555556,-98.9019444
2000,Tennessee,us,disk,30,36.4744444,-81.8050000
2000,West Virginia,us,disk,6,38.9863889,-81.9736111
2000,Vermont,us,cigar,600,43.4155556,-72.8227778
2000,Arizona,us,oval,1080,33.3527778,-111.7883333
2000,Arizona,us,unknown,900,33.3527778,-111.7883333
2000,Oklahoma,us,fireball,60,36.1538889,-95.9925000
2000,Arizona,us,light,300,33.3702778,-112.5830556
2001,Florida,us,circle,1200,25.7738889,-80.1938889
2001,Florida,us,disk,1200,25.7738889,-80.1938889
2001,Colorado,us,disk,120,39.7391667,-104.9841667
2001,Arizona,us,formation,120,33.4483333,-112.0733333
2001,Alaska,us,other,10,61.3213889,-149.5677778
2002,California,us,disk,600,37.7250000,-122.1550000
2002,Texas,us,circle,600,33.1672222,-95.1116667
